"","protein","...1","logFC","AveExpr","t","P.Value","adj.P.Val","B","q","-log10p","regulated_q","sex","keywords","gobp","gocc","gomf"
"1660","ERAP1","ERAP1",0.0301391412169281,12.4258297124107,0.331783845213277,0.74280629701421,0.819204325251034,-8.08914373351093,0.280066106887993,0.12912442325895,NA,"male","3D-structure;Adaptive immunity;Alternative splicing;Aminopeptidase;Direct protein sequencing;Disulfide bond;Endoplasmic reticulum;Glycoprotein;Hydrolase;Immunity;Membrane;Metal-binding;Metalloprotease;Protease;Reference proteome;Signal-anchor;Transmembrane;Transmembrane helix;Zinc","adaptive immune response [GO:0002250]; angiogenesis [GO:0001525]; antigen processing and presentation of endogenous peptide antigen via MHC class I [GO:0019885]; antigen processing and presentation of peptide antigen via MHC class I [GO:0002474]; fat cell differentiation [GO:0045444]; membrane protein ectodomain proteolysis [GO:0006509]; peptide catabolic process [GO:0043171]; positive regulation of angiogenesis [GO:0045766]; proteolysis [GO:0006508]; regulation of blood pressure [GO:0008217]; regulation of innate immune response [GO:0045088]; response to bacterium [GO:0009617]","cytoplasm [GO:0005737]; cytosol [GO:0005829]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum lumen [GO:0005788]; endoplasmic reticulum membrane [GO:0005789]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; membrane [GO:0016020]","aminopeptidase activity [GO:0004177]; endopeptidase activity [GO:0004175]; interleukin-1, type II receptor binding [GO:0005151]; interleukin-6 receptor binding [GO:0005138]; metalloaminopeptidase activity [GO:0070006]; metalloexopeptidase activity [GO:0008235]; peptide binding [GO:0042277]; zinc ion binding [GO:0008270]"
"1661","ERGIC1","ERGIC1",0.0959398270613256,9.94441193458194,0.773892783470344,0.447576337739317,0.563257606570402,-7.73678378663727,0.192564126170697,0.349132881618404,NA,"male","Alternative splicing;Direct protein sequencing;Disease variant;Endoplasmic reticulum;ER-Golgi transport;Glycoprotein;Golgi apparatus;Membrane;Reference proteome;Transmembrane;Transmembrane helix;Transport","endoplasmic reticulum to Golgi vesicle-mediated transport [GO:0006888]; retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum [GO:0006890]","COPII-coated ER to Golgi transport vesicle [GO:0030134]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; endoplasmic reticulum-Golgi intermediate compartment [GO:0005793]; endoplasmic reticulum-Golgi intermediate compartment membrane [GO:0033116]; Golgi membrane [GO:0000139]; intracellular membrane-bounded organelle [GO:0043231]; membrane [GO:0016020]; nucleoplasm [GO:0005654]",NA
"1662","ERGIC1","ERGIC1",-0.157117990014372,10.06598293662,-0.661456768442844,0.51590773213608,0.679175680484572,-7.38860640215516,0.276945186843055,0.28742796311551,NA,"female","Alternative splicing;Direct protein sequencing;Disease variant;Endoplasmic reticulum;ER-Golgi transport;Glycoprotein;Golgi apparatus;Membrane;Reference proteome;Transmembrane;Transmembrane helix;Transport","endoplasmic reticulum to Golgi vesicle-mediated transport [GO:0006888]; retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum [GO:0006890]","COPII-coated ER to Golgi transport vesicle [GO:0030134]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; endoplasmic reticulum-Golgi intermediate compartment [GO:0005793]; endoplasmic reticulum-Golgi intermediate compartment membrane [GO:0033116]; Golgi membrane [GO:0000139]; intracellular membrane-bounded organelle [GO:0043231]; membrane [GO:0016020]; nucleoplasm [GO:0005654]",NA
"1663","ERI3","ERI3",-0.214499867853231,11.7790554843551,-1.34105693426765,0.191909131480276,0.289024641466612,-7.24391214797536,0.0988105209349903,0.716904360037097,NA,"male","3D-structure;Alternative splicing;Exonuclease;Hydrolase;Magnesium;Metal-binding;Nuclease;Reference proteome","exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000467]",NA,"3'-5'-RNA exonuclease activity [GO:0000175]; metal ion binding [GO:0046872]; RNA binding [GO:0003723]"
"1664","ERI3","ERI3",-0.0977146711329251,11.9429503107442,-0.414898765650155,0.682078169036046,0.801050365463138,-7.60280011299304,0.326641617932499,0.16616585051123,NA,"female","3D-structure;Alternative splicing;Exonuclease;Hydrolase;Magnesium;Metal-binding;Nuclease;Reference proteome","exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000467]",NA,"3'-5'-RNA exonuclease activity [GO:0000175]; metal ion binding [GO:0046872]; RNA binding [GO:0003723]"
"1665","ERLIN2","ERLIN2",0.030683694014396,11.7004211859969,0.240466665749354,0.812019645964265,0.889719203898211,-7.68541981262791,0.36279781246826,0.0904334633319057,NA,"female","Acetylation;Alternative splicing;Cholesterol metabolism;Direct protein sequencing;Endoplasmic reticulum;Glycoprotein;Hereditary spastic paraplegia;Lipid metabolism;Membrane;Neurodegeneration;Reference proteome;Signal-anchor;Steroid metabolism;Sterol metabolism;Transmembrane;Transmembrane helix","cholesterol metabolic process [GO:0008203]; negative regulation of cholesterol biosynthetic process [GO:0045541]; negative regulation of fatty acid biosynthetic process [GO:0045717]; regulation of cholesterol biosynthetic process [GO:0045540]; SREBP signaling pathway [GO:0032933]; ubiquitin-dependent ERAD pathway [GO:0030433]","cytosol [GO:0005829]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; membrane raft [GO:0045121]; plasma membrane [GO:0005886]; protein-containing complex [GO:0032991]","cholesterol binding [GO:0015485]; ubiquitin protein ligase binding [GO:0031625]"
"1666","ERLIN2","ERLIN2",-0.185103935809753,11.3905628022961,-1.90686870563794,0.0680430778384213,0.121830726611257,-6.38223949139014,0.0416509730840281,1.16721604988001,"+","male","Acetylation;Alternative splicing;Cholesterol metabolism;Direct protein sequencing;Endoplasmic reticulum;Glycoprotein;Hereditary spastic paraplegia;Lipid metabolism;Membrane;Neurodegeneration;Reference proteome;Signal-anchor;Steroid metabolism;Sterol metabolism;Transmembrane;Transmembrane helix","cholesterol metabolic process [GO:0008203]; negative regulation of cholesterol biosynthetic process [GO:0045541]; negative regulation of fatty acid biosynthetic process [GO:0045717]; regulation of cholesterol biosynthetic process [GO:0045540]; SREBP signaling pathway [GO:0032933]; ubiquitin-dependent ERAD pathway [GO:0030433]","cytosol [GO:0005829]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; membrane raft [GO:0045121]; plasma membrane [GO:0005886]; protein-containing complex [GO:0032991]","cholesterol binding [GO:0015485]; ubiquitin protein ligase binding [GO:0031625]"
"1667","ERN1","ERN1",-0.542760209667577,13.0658280244194,-5.73315857560288,5.58235458317752e-06,3.6132408143477e-05,2.76396657882746,1.23527947415691e-05,5.25318258120702,"+","male","3D-structure;ADP-ribosylation;Alternative splicing;Apoptosis;ATP-binding;Disulfide bond;Endoplasmic reticulum;Glycoprotein;Hydrolase;Kinase;Magnesium;Membrane;Metal-binding;Multifunctional enzyme;Nucleotide-binding;Phosphoprotein;Reference proteome;Serine/threonine-protein kinase;Signal;Transcription;Transcription regulation;Transferase;Transmembrane;Transmembrane helix;Unfolded protein response","cellular response to glucose stimulus [GO:0071333]; cellular response to hydrogen peroxide [GO:0070301]; cellular response to unfolded protein [GO:0034620]; cellular response to vascular endothelial growth factor stimulus [GO:0035924]; endothelial cell proliferation [GO:0001935]; insulin metabolic process [GO:1901142]; intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress [GO:0070059]; IRE1-mediated unfolded protein response [GO:0036498]; mRNA catabolic process [GO:0006402]; mRNA cleavage [GO:0006379]; mRNA cleavage involved in mRNA processing [GO:0098787]; mRNA splicing, via endonucleolytic cleavage and ligation [GO:0070054]; peptidyl-serine autophosphorylation [GO:0036289]; peptidyl-serine trans-autophosphorylation [GO:1990579]; positive regulation of endoplasmic reticulum unfolded protein response [GO:1900103]; positive regulation of JUN kinase activity [GO:0043507]; positive regulation of RNA splicing [GO:0033120]; positive regulation of vascular associated smooth muscle cell proliferation [GO:1904707]; protein autophosphorylation [GO:0046777]; protein phosphorylation [GO:0006468]; regulation of macroautophagy [GO:0016241]; response to endoplasmic reticulum stress [GO:0034976]","AIP1-IRE1 complex [GO:1990597]; cytoplasm [GO:0005737]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; Ire1 complex [GO:1990332]; IRE1-RACK1-PP2A complex [GO:1990630]; IRE1-TRAF2-ASK1 complex [GO:1990604]; mitochondrion [GO:0005739]; nuclear inner membrane [GO:0005637]","ADP binding [GO:0043531]; ATP binding [GO:0005524]; enzyme binding [GO:0019899]; Hsp70 protein binding [GO:0030544]; Hsp90 protein binding [GO:0051879]; identical protein binding [GO:0042802]; magnesium ion binding [GO:0000287]; platelet-derived growth factor receptor binding [GO:0005161]; protein homodimerization activity [GO:0042803]; protein serine kinase activity [GO:0106310]; protein serine/threonine kinase activity [GO:0004674]; RNA endonuclease activity [GO:0004521]; unfolded protein binding [GO:0051082]"
"1668","ERN1","ERN1",-0.211809767024194,13.0555546392727,-1.09129812720121,0.286023876970018,0.472319580858117,-7.11123454834411,0.192596169634723,0.543597710914704,NA,"female","3D-structure;ADP-ribosylation;Alternative splicing;Apoptosis;ATP-binding;Disulfide bond;Endoplasmic reticulum;Glycoprotein;Hydrolase;Kinase;Magnesium;Membrane;Metal-binding;Multifunctional enzyme;Nucleotide-binding;Phosphoprotein;Reference proteome;Serine/threonine-protein kinase;Signal;Transcription;Transcription regulation;Transferase;Transmembrane;Transmembrane helix;Unfolded protein response","cellular response to glucose stimulus [GO:0071333]; cellular response to hydrogen peroxide [GO:0070301]; cellular response to unfolded protein [GO:0034620]; cellular response to vascular endothelial growth factor stimulus [GO:0035924]; endothelial cell proliferation [GO:0001935]; insulin metabolic process [GO:1901142]; intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress [GO:0070059]; IRE1-mediated unfolded protein response [GO:0036498]; mRNA catabolic process [GO:0006402]; mRNA cleavage [GO:0006379]; mRNA cleavage involved in mRNA processing [GO:0098787]; mRNA splicing, via endonucleolytic cleavage and ligation [GO:0070054]; peptidyl-serine autophosphorylation [GO:0036289]; peptidyl-serine trans-autophosphorylation [GO:1990579]; positive regulation of endoplasmic reticulum unfolded protein response [GO:1900103]; positive regulation of JUN kinase activity [GO:0043507]; positive regulation of RNA splicing [GO:0033120]; positive regulation of vascular associated smooth muscle cell proliferation [GO:1904707]; protein autophosphorylation [GO:0046777]; protein phosphorylation [GO:0006468]; regulation of macroautophagy [GO:0016241]; response to endoplasmic reticulum stress [GO:0034976]","AIP1-IRE1 complex [GO:1990597]; cytoplasm [GO:0005737]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; Ire1 complex [GO:1990332]; IRE1-RACK1-PP2A complex [GO:1990630]; IRE1-TRAF2-ASK1 complex [GO:1990604]; mitochondrion [GO:0005739]; nuclear inner membrane [GO:0005637]","ADP binding [GO:0043531]; ATP binding [GO:0005524]; enzyme binding [GO:0019899]; Hsp70 protein binding [GO:0030544]; Hsp90 protein binding [GO:0051879]; identical protein binding [GO:0042802]; magnesium ion binding [GO:0000287]; platelet-derived growth factor receptor binding [GO:0005161]; protein homodimerization activity [GO:0042803]; protein serine kinase activity [GO:0106310]; protein serine/threonine kinase activity [GO:0004674]; RNA endonuclease activity [GO:0004521]; unfolded protein binding [GO:0051082]"
"1669","ERO1A","ERO1A",0.413289928208039,12.2300947559636,4.27051003785521,0.00026758108461197,0.00239317832549833,-0.674418954134869,0.00097585829049563,3.5725445902278,"+","female","3D-structure;Apoptosis;Cell projection;Direct protein sequencing;Disulfide bond;Electron transport;Endoplasmic reticulum;FAD;Flavoprotein;Glycoprotein;Golgi apparatus;Membrane;Oxidoreductase;Phosphoprotein;Redox-active center;Reference proteome;Secreted;Signal;Transport","brown fat cell differentiation [GO:0050873]; cell redox homeostasis [GO:0045454]; cellular response to hypoxia [GO:0071456]; chaperone cofactor-dependent protein refolding [GO:0051085]; endoplasmic reticulum unfolded protein response [GO:0030968]; extracellular matrix organization [GO:0030198]; intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress [GO:0070059]; peptidyl-proline hydroxylation to 4-hydroxy-L-proline [GO:0018401]; protein folding [GO:0006457]; protein folding in endoplasmic reticulum [GO:0034975]; protein maturation by protein folding [GO:0022417]; protein modification process [GO:0036211]; release of sequestered calcium ion into cytosol [GO:0051209]; response to endoplasmic reticulum stress [GO:0034976]; response to oxidative stress [GO:0006979]; response to temperature stimulus [GO:0009266]","dendrite [GO:0030425]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum lumen [GO:0005788]; endoplasmic reticulum membrane [GO:0005789]; extracellular space [GO:0005615]; Golgi lumen [GO:0005796]; intracellular membrane-bounded organelle [GO:0043231]; membrane [GO:0016020]","FAD binding [GO:0071949]; oxidoreductase activity [GO:0016491]; protein-disulfide reductase activity [GO:0015035]; thiol oxidase activity [GO:0016972]"
"1670","ERO1A","ERO1A",0.4040641179703,12.3787122390236,6.47292874620283,8.68493446664799e-07,7.10427639371805e-06,4.64956569714669,2.42877993989494e-06,6.06123345423249,"+","male","3D-structure;Apoptosis;Cell projection;Direct protein sequencing;Disulfide bond;Electron transport;Endoplasmic reticulum;FAD;Flavoprotein;Glycoprotein;Golgi apparatus;Membrane;Oxidoreductase;Phosphoprotein;Redox-active center;Reference proteome;Secreted;Signal;Transport","brown fat cell differentiation [GO:0050873]; cell redox homeostasis [GO:0045454]; cellular response to hypoxia [GO:0071456]; chaperone cofactor-dependent protein refolding [GO:0051085]; endoplasmic reticulum unfolded protein response [GO:0030968]; extracellular matrix organization [GO:0030198]; intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress [GO:0070059]; peptidyl-proline hydroxylation to 4-hydroxy-L-proline [GO:0018401]; protein folding [GO:0006457]; protein folding in endoplasmic reticulum [GO:0034975]; protein maturation by protein folding [GO:0022417]; protein modification process [GO:0036211]; release of sequestered calcium ion into cytosol [GO:0051209]; response to endoplasmic reticulum stress [GO:0034976]; response to oxidative stress [GO:0006979]; response to temperature stimulus [GO:0009266]","dendrite [GO:0030425]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum lumen [GO:0005788]; endoplasmic reticulum membrane [GO:0005789]; extracellular space [GO:0005615]; Golgi lumen [GO:0005796]; intracellular membrane-bounded organelle [GO:0043231]; membrane [GO:0016020]","FAD binding [GO:0071949]; oxidoreductase activity [GO:0016491]; protein-disulfide reductase activity [GO:0015035]; thiol oxidase activity [GO:0016972]"
"1671","ERP29","ERP29",0.0383934300359261,13.0823961419125,0.321273427742801,0.750796497878243,0.854385517665023,-7.661899263525,0.348389913868706,0.124477761830794,NA,"female","3D-structure;Alternative splicing;Direct protein sequencing;Endoplasmic reticulum;Phosphoprotein;Reference proteome;Signal","intracellular protein transport [GO:0006886]; negative regulation of gene expression [GO:0010629]; negative regulation of protein secretion [GO:0050709]; positive regulation of gene expression [GO:0010628]; positive regulation of MAP kinase activity [GO:0043406]; positive regulation of protein phosphorylation [GO:0001934]; protein folding [GO:0006457]; protein secretion [GO:0009306]; protein unfolding [GO:0043335]; regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway [GO:1902235]","cell surface [GO:0009986]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum lumen [GO:0005788]; melanosome [GO:0042470]; membrane [GO:0016020]; smooth endoplasmic reticulum [GO:0005790]; transport vesicle [GO:0030133]","protein homodimerization activity [GO:0042803]; protein-folding chaperone binding [GO:0051087]"
"1672","ERP29","ERP29",0.012083969806385,12.9801462994666,0.116892783536745,0.907875077202727,0.935990761984662,-8.13910772660965,0.319992559501979,0.0419739058995645,NA,"male","3D-structure;Alternative splicing;Direct protein sequencing;Endoplasmic reticulum;Phosphoprotein;Reference proteome;Signal","intracellular protein transport [GO:0006886]; negative regulation of gene expression [GO:0010629]; negative regulation of protein secretion [GO:0050709]; positive regulation of gene expression [GO:0010628]; positive regulation of MAP kinase activity [GO:0043406]; positive regulation of protein phosphorylation [GO:0001934]; protein folding [GO:0006457]; protein secretion [GO:0009306]; protein unfolding [GO:0043335]; regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway [GO:1902235]","cell surface [GO:0009986]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum lumen [GO:0005788]; melanosome [GO:0042470]; membrane [GO:0016020]; smooth endoplasmic reticulum [GO:0005790]; transport vesicle [GO:0030133]","protein homodimerization activity [GO:0042803]; protein-folding chaperone binding [GO:0051087]"
"1673","ERP44","ERP44",-0.130063365247949,12.2213401677937,-1.1026161037571,0.281175815240454,0.466237070230696,-7.09894500404356,0.190115924698708,0.551022036992591,NA,"female","3D-structure;Chaperone;Direct protein sequencing;Disulfide bond;Endoplasmic reticulum;Reference proteome;Signal;Stress response","cell redox homeostasis [GO:0045454]; glycoprotein metabolic process [GO:0009100]; protein folding [GO:0006457]; response to endoplasmic reticulum stress [GO:0034976]; response to unfolded protein [GO:0006986]","cell surface [GO:0009986]; endoplasmic reticulum lumen [GO:0005788]; endoplasmic reticulum membrane [GO:0005789]; endoplasmic reticulum-Golgi intermediate compartment [GO:0005793]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; specific granule lumen [GO:0035580]","protein disulfide isomerase activity [GO:0003756]"
"1674","ERP44","ERP44",-0.0736192637598538,12.4275662301002,-1.19445550453704,0.2434626716109,0.348654220584981,-7.42534985151832,0.119196429022003,0.61356761661008,NA,"male","3D-structure;Chaperone;Direct protein sequencing;Disulfide bond;Endoplasmic reticulum;Reference proteome;Signal;Stress response","cell redox homeostasis [GO:0045454]; glycoprotein metabolic process [GO:0009100]; protein folding [GO:0006457]; response to endoplasmic reticulum stress [GO:0034976]; response to unfolded protein [GO:0006986]","cell surface [GO:0009986]; endoplasmic reticulum lumen [GO:0005788]; endoplasmic reticulum membrane [GO:0005789]; endoplasmic reticulum-Golgi intermediate compartment [GO:0005793]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; specific granule lumen [GO:0035580]","protein disulfide isomerase activity [GO:0003756]"
"1675","ESD","ESD",0.0251157892887939,16.3756777551313,0.246221657655134,0.807613473483768,0.88797147948926,-7.68396721100907,0.36208514875415,0.0927964442964491,NA,"female","3D-structure;Acetylation;Cytoplasm;Cytoplasmic vesicle;Direct protein sequencing;Hydrolase;Reference proteome;Serine esterase","formaldehyde catabolic process [GO:0046294]","cytoplasmic vesicle [GO:0031410]; cytosol [GO:0005829]; endoplasmic reticulum lumen [GO:0005788]; extracellular exosome [GO:0070062]","carboxylic ester hydrolase activity [GO:0052689]; hydrolase activity, acting on ester bonds [GO:0016788]; identical protein binding [GO:0042802]; methylumbelliferyl-acetate deacetylase activity [GO:0047374]; S-formylglutathione hydrolase activity [GO:0018738]"
"1676","ESD","ESD",-0.0290418190337256,16.5096768495199,-0.622626245644775,0.539144716117998,0.645305736724845,-7.94635813785929,0.22061439358445,0.268294646732038,NA,"male","3D-structure;Acetylation;Cytoplasm;Cytoplasmic vesicle;Direct protein sequencing;Hydrolase;Reference proteome;Serine esterase","formaldehyde catabolic process [GO:0046294]","cytoplasmic vesicle [GO:0031410]; cytosol [GO:0005829]; endoplasmic reticulum lumen [GO:0005788]; extracellular exosome [GO:0070062]","carboxylic ester hydrolase activity [GO:0052689]; hydrolase activity, acting on ester bonds [GO:0016788]; identical protein binding [GO:0042802]; methylumbelliferyl-acetate deacetylase activity [GO:0047374]; S-formylglutathione hydrolase activity [GO:0018738]"
"1677","ESYT1","ESYT1",0.0676128013795854,13.3701542443692,1.01048227274346,0.321904226020721,0.432275703141334,-7.62628026377612,0.147784587494657,0.4922733217753,NA,"male","Acetylation;Alternative splicing;Calcium;Cell membrane;Coiled coil;Direct protein sequencing;Endoplasmic reticulum;Lipid transport;Lipid-binding;Membrane;Metal-binding;Phosphoprotein;Reference proteome;Repeat;Transmembrane;Transmembrane helix;Transport","endoplasmic reticulum-plasma membrane tethering [GO:0061817]; intermembrane lipid transfer [GO:0120009]","endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; membrane [GO:0016020]; plasma membrane [GO:0005886]","calcium ion binding [GO:0005509]; calcium-dependent phospholipid binding [GO:0005544]; identical protein binding [GO:0042802]; phosphatidylcholine binding [GO:0031210]; phosphatidylethanolamine binding [GO:0008429]; phosphatidylinositol binding [GO:0035091]; phospholipid transfer activity [GO:0120014]"
"1678","ESYT1","ESYT1",0.226162625433986,13.2249379960977,2.64367487898753,0.0142528709994148,0.0511815769138332,-4.5288900979341,0.0208701397718049,1.84609764557718,"+","female","Acetylation;Alternative splicing;Calcium;Cell membrane;Coiled coil;Direct protein sequencing;Endoplasmic reticulum;Lipid transport;Lipid-binding;Membrane;Metal-binding;Phosphoprotein;Reference proteome;Repeat;Transmembrane;Transmembrane helix;Transport","endoplasmic reticulum-plasma membrane tethering [GO:0061817]; intermembrane lipid transfer [GO:0120009]","endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; membrane [GO:0016020]; plasma membrane [GO:0005886]","calcium ion binding [GO:0005509]; calcium-dependent phospholipid binding [GO:0005544]; identical protein binding [GO:0042802]; phosphatidylcholine binding [GO:0031210]; phosphatidylethanolamine binding [GO:0008429]; phosphatidylinositol binding [GO:0035091]; phospholipid transfer activity [GO:0120014]"
"1679","ESYT2","ESYT2",-0.00831360740918008,14.2765385970333,-0.108280178147679,0.914634171161396,0.940250496242397,-8.1401146715295,0.321448859417847,0.0387525772068022,NA,"male","3D-structure;Alternative splicing;Calcium;Cell membrane;Endocytosis;Endoplasmic reticulum;Lipid transport;Lipid-binding;Membrane;Metal-binding;Phosphoprotein;Reference proteome;Repeat;Transmembrane;Transmembrane helix;Transport","endocytosis [GO:0006897]; endoplasmic reticulum-plasma membrane tethering [GO:0061817]; lipid transport [GO:0006869]","cytosol [GO:0005829]; endoplasmic reticulum membrane [GO:0005789]; endoplasmic reticulum-plasma membrane contact site [GO:0140268]; extrinsic component of cytoplasmic side of plasma membrane [GO:0031234]; membrane [GO:0016020]; organelle membrane contact site [GO:0044232]; plasma membrane [GO:0005886]","cadherin binding [GO:0045296]; calcium ion binding [GO:0005509]; calcium-dependent phospholipid binding [GO:0005544]; identical protein binding [GO:0042802]; phosphatidylcholine binding [GO:0031210]; phosphatidylethanolamine binding [GO:0008429]; phosphatidylinositol binding [GO:0035091]"
"1680","ESYT2","ESYT2",0.0263202202398762,14.2913752137355,0.153672239680904,0.879158640954779,0.926418273347782,-7.70317512755484,0.377762468797571,0.0559327510072353,NA,"female","3D-structure;Alternative splicing;Calcium;Cell membrane;Endocytosis;Endoplasmic reticulum;Lipid transport;Lipid-binding;Membrane;Metal-binding;Phosphoprotein;Reference proteome;Repeat;Transmembrane;Transmembrane helix;Transport","endocytosis [GO:0006897]; endoplasmic reticulum-plasma membrane tethering [GO:0061817]; lipid transport [GO:0006869]","cytosol [GO:0005829]; endoplasmic reticulum membrane [GO:0005789]; endoplasmic reticulum-plasma membrane contact site [GO:0140268]; extrinsic component of cytoplasmic side of plasma membrane [GO:0031234]; membrane [GO:0016020]; organelle membrane contact site [GO:0044232]; plasma membrane [GO:0005886]","cadherin binding [GO:0045296]; calcium ion binding [GO:0005509]; calcium-dependent phospholipid binding [GO:0005544]; identical protein binding [GO:0042802]; phosphatidylcholine binding [GO:0031210]; phosphatidylethanolamine binding [GO:0008429]; phosphatidylinositol binding [GO:0035091]"
"1681","ETF1","ETF1",-0.19459590112619,9.96892655266564,-1.12733695245344,0.273013491504776,0.456671310746155,-6.97418485919658,0.18621532707152,0.563815890903198,NA,"female","3D-structure;Acetylation;Alternative splicing;Cytoplasm;Direct protein sequencing;Hydroxylation;Isopeptide bond;Methylation;Nonsense-mediated mRNA decay;Phosphoprotein;Protein biosynthesis;Reference proteome;Ubl conjugation","cytoplasmic translational termination [GO:0002184]; nuclear-transcribed mRNA catabolic process, nonsense-mediated decay [GO:0000184]; protein methylation [GO:0006479]; regulation of translational termination [GO:0006449]; translational termination [GO:0006415]","cytoplasm [GO:0005737]; cytosol [GO:0005829]; translation release factor complex [GO:0018444]","ribosome binding [GO:0043022]; RNA binding [GO:0003723]; sequence-specific mRNA binding [GO:1990825]; translation release factor activity [GO:0003747]; translation release factor activity, codon specific [GO:0016149]; translation termination factor activity [GO:0008079]"
"1682","ETF1","ETF1",0.0616559591132635,10.0538400173063,0.365281670596174,0.718372836679474,0.80017691185871,-8.01856864163229,0.273561095343646,0.143650097698276,NA,"male","3D-structure;Acetylation;Alternative splicing;Cytoplasm;Direct protein sequencing;Hydroxylation;Isopeptide bond;Methylation;Nonsense-mediated mRNA decay;Phosphoprotein;Protein biosynthesis;Reference proteome;Ubl conjugation","cytoplasmic translational termination [GO:0002184]; nuclear-transcribed mRNA catabolic process, nonsense-mediated decay [GO:0000184]; protein methylation [GO:0006479]; regulation of translational termination [GO:0006449]; translational termination [GO:0006415]","cytoplasm [GO:0005737]; cytosol [GO:0005829]; translation release factor complex [GO:0018444]","ribosome binding [GO:0043022]; RNA binding [GO:0003723]; sequence-specific mRNA binding [GO:1990825]; translation release factor activity [GO:0003747]; translation release factor activity, codon specific [GO:0016149]; translation termination factor activity [GO:0008079]"
"1683","ETFA","ETFA",-0.957881054197617,16.7537648005794,-6.98502595951874,3.27033391559414e-07,1.05165119847533e-05,6.0826313942025,4.28828278196997e-06,6.48540790168337,"+","female","3D-structure;Acetylation;Alternative splicing;Direct protein sequencing;Disease variant;Electron transport;FAD;Flavoprotein;Glutaricaciduria;Mitochondrion;Phosphoprotein;Reference proteome;Transit peptide;Transport","amino acid catabolic process [GO:0009063]; fatty acid beta-oxidation using acyl-CoA dehydrogenase [GO:0033539]; respiratory electron transport chain [GO:0022904]","electron transfer flavoprotein complex [GO:0045251]; mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]","electron transfer activity [GO:0009055]; flavin adenine dinucleotide binding [GO:0050660]; oxidoreductase activity [GO:0016491]"
"1684","ETFA","ETFA",-0.80814458884095,16.9490425183895,-10.7766839999274,6.60017476665293e-11,2.01024471882206e-09,14.3519033322487,6.87253954768997e-10,10.1804445645811,"+","male","3D-structure;Acetylation;Alternative splicing;Direct protein sequencing;Disease variant;Electron transport;FAD;Flavoprotein;Glutaricaciduria;Mitochondrion;Phosphoprotein;Reference proteome;Transit peptide;Transport","amino acid catabolic process [GO:0009063]; fatty acid beta-oxidation using acyl-CoA dehydrogenase [GO:0033539]; respiratory electron transport chain [GO:0022904]","electron transfer flavoprotein complex [GO:0045251]; mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]","electron transfer activity [GO:0009055]; flavin adenine dinucleotide binding [GO:0050660]; oxidoreductase activity [GO:0016491]"
"1685","ETFB","ETFB",-0.962013196752196,15.65872689777,-11.515190548167,1.63707238123181e-11,5.67257371325683e-10,15.7839954941515,1.9393154881356e-10,10.7859321183433,"+","male","3D-structure;Acetylation;Alternative splicing;Disease variant;Electron transport;Glutaricaciduria;Methylation;Mitochondrion;Phosphoprotein;Reference proteome;Transport","amino acid catabolic process [GO:0009063]; fatty acid beta-oxidation using acyl-CoA dehydrogenase [GO:0033539]; respiratory electron transport chain [GO:0022904]","electron transfer flavoprotein complex [GO:0045251]; mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]","electron transfer activity [GO:0009055]"
